ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,จำนวนประชากรชาย,จำนวนประชากรหญิง,จำนวนประชากรทั้งหมด,จำนวนบ้าน (หลังคาเรือน)
6412,31,จังหวัดบุรีรัมย์,3191,ท้องถิ่นเทศบาลตำบลตลาดนิคมปราสาท,0,-,0,-,"2,347","2,471","4,818","1,758"
6412,31,จังหวัดบุรีรัมย์,3192,ท้องถิ่นเทศบาลตำบลประโคนชัย,0,-,0,-,"4,493","5,021","9,514","4,099"
6412,31,จังหวัดบุรีรัมย์,3193,ท้องถิ่นเทศบาลตำบลละหานทราย,0,-,0,-,"4,186","4,126","8,312","3,434"
6412,31,จังหวัดบุรีรัมย์,3194,ท้องถิ่นเทศบาลตำบลหนองกี่,0,-,0,-,"4,719","5,045","9,764","4,165"
6412,31,จังหวัดบุรีรัมย์,3195,ท้องถิ่นเทศบาลตำบลกระสัง,0,-,0,-,"1,599","1,795","3,394","1,814"
6412,31,จังหวัดบุรีรัมย์,3196,ท้องถิ่นเทศบาลตำบลหินเหล็กไฟ,0,-,0,-,"2,436","2,528","4,964","1,832"
6412,31,จังหวัดบุรีรัมย์,3197,ท้องถิ่นเทศบาลตำบลคูเมือง,0,-,0,-,"1,805","1,811","3,616","2,008"
6412,31,จังหวัดบุรีรัมย์,3198,ท้องถิ่นเทศบาลเมืองนางรอง,0,-,0,-,"9,666","10,904","20,570","11,417"
6412,31,จังหวัดบุรีรัมย์,3199,ท้องถิ่นเทศบาลเมืองบุรีรัมย์,0,-,0,-,"11,671","12,923","24,594","14,503"
6412,32,จังหวัดสุรินทร์,0,-,0,-,0,-,"684,354","691,876","1,376,230","410,088"
6412,32,จังหวัดสุรินทร์,3201,อำเภอเมืองสุรินทร์,0,-,0,-,"107,524","109,884","217,408","76,910"
6412,32,จังหวัดสุรินทร์,3202,อำเภอชุมพลบุรี,0,-,0,-,"34,424","34,213","68,637","18,913"
6412,32,จังหวัดสุรินทร์,3203,อำเภอท่าตูม,0,-,0,-,"45,942","45,661","91,603","23,709"
6412,32,จังหวัดสุรินทร์,3204,อำเภอจอมพระ,0,-,0,-,"27,344","27,220","54,564","14,031"
6412,32,จังหวัดสุรินทร์,3205,อำเภอปราสาท,0,-,0,-,"71,291","72,892","144,183","42,416"
6412,32,จังหวัดสุรินทร์,3206,อำเภอกาบเชิง,0,-,0,-,"30,160","29,944","60,104","18,734"
6412,32,จังหวัดสุรินทร์,3207,อำเภอรัตนบุรี,0,-,0,-,"43,299","43,584","86,883","23,055"
6412,32,จังหวัดสุรินทร์,3208,อำเภอสนม,0,-,0,-,"19,387","19,153","38,540","10,835"
6412,32,จังหวัดสุรินทร์,3209,อำเภอศีขรภูมิ,0,-,0,-,"64,631","65,502","130,133","32,736"
6412,32,จังหวัดสุรินทร์,3210,อำเภอสังขะ,0,-,0,-,"63,895","63,308","127,203","34,939"
6412,32,จังหวัดสุรินทร์,3211,อำเภอลำดวน,0,-,0,-,"13,406","13,403","26,809","7,132"
6412,32,จังหวัดสุรินทร์,3212,อำเภอสำโรงทาบ,0,-,0,-,"25,282","25,047","50,329","11,915"
6412,32,จังหวัดสุรินทร์,3213,อำเภอบัวเชด,0,-,0,-,"17,842","17,204","35,046","9,865"
6412,32,จังหวัดสุรินทร์,3214,อำเภอพนมดงรัก,0,-,0,-,"19,178","18,754","37,932","12,440"
6412,32,จังหวัดสุรินทร์,3215,อำเภอศรีณรงค์,0,-,0,-,"23,528","23,201","46,729","11,682"
6412,32,จังหวัดสุรินทร์,3216,อำเภอเขวาสินรินทร์,0,-,0,-,"16,950","17,373","34,323","10,105"
6412,32,จังหวัดสุรินทร์,3217,อำเภอโนนนารายณ์,0,-,0,-,"17,378","17,555","34,933","8,692"
6412,32,จังหวัดสุรินทร์,3286,ท้องถิ่นเทศบาลตำบลบัวเชด,0,-,0,-,"3,178","3,295","6,473","2,418"
6412,32,จังหวัดสุรินทร์,3287,ท้องถิ่นเทศบาลตำบลสำโรงทาบ,0,-,0,-,"1,145","1,179","2,324","1,268"
6412,32,จังหวัดสุรินทร์,3288,ท้องถิ่นเทศบาลตำบลลำดวนสุรพินท์,0,-,0,-,"2,069","2,259","4,328","1,876"
6412,32,จังหวัดสุรินทร์,3289,ท้องถิ่นเทศบาลตำบลสังขะ,0,-,0,-,"1,741","1,997","3,738","2,314"
6412,32,จังหวัดสุรินทร์,3290,ท้องถิ่นเทศบาลตำบลศีขรภูมิ,0,-,0,-,"2,242","2,421","4,663","2,815"
6412,32,จังหวัดสุรินทร์,3291,ท้องถิ่นเทศบาลตำบลสนม,0,-,0,-,"2,430","2,572","5,002","1,616"
6412,32,จังหวัดสุรินทร์,3292,ท้องถิ่นเทศบาลตำบลรัตนบุรี,0,-,0,-,"2,562","2,757","5,319","2,712"
6412,32,จังหวัดสุรินทร์,3293,ท้องถิ่นเทศบาลตำบลนิคมปราสาท,0,-,0,-,"1,325","1,343","2,668",863
6412,32,จังหวัดสุรินทร์,3294,ท้องถิ่นเทศบาลตำบลกังแอน,0,-,0,-,"2,660","3,031","5,691","3,419"
6412,32,จังหวัดสุรินทร์,3295,ท้องถิ่นเทศบาลตำบลจอมพระ,0,-,0,-,"1,960","2,180","4,140","1,939"
6412,32,จังหวัดสุรินทร์,3296,ท้องถิ่นเทศบาลตำบลท่าตูม,0,-,0,-,"1,939","2,079","4,018","1,819"
6412,32,จังหวัดสุรินทร์,3297,ท้องถิ่นเทศบาลตำบลชุมพลบุรี,0,-,0,-,"1,099","1,211","2,310","1,097"
6412,32,จังหวัดสุรินทร์,3298,ท้องถิ่นเทศบาลตำบลเมืองที,0,-,0,-,950,934,"1,884",567
6412,32,จังหวัดสุรินทร์,3299,ท้องถิ่นเทศบาลเมืองสุรินทร์,0,-,0,-,"17,593","20,720","38,313","17,256"
6412,33,จังหวัดศรีสะเกษ,0,-,0,-,0,-,"725,426","732,130","1,457,556","405,275"
6412,33,จังหวัดศรีสะเกษ,3301,อำเภอเมืองศรีสะเกษ,0,-,0,-,"42,840","44,475","87,315","27,219"
6412,33,จังหวัดศรีสะเกษ,3302,อำเภอยางชุมน้อย,0,-,0,-,"14,908","14,766","29,674","7,631"
6412,33,จังหวัดศรีสะเกษ,3303,อำเภอกันทรารมย์,0,-,0,-,"46,484","46,853","93,337","24,510"
6412,33,จังหวัดศรีสะเกษ,3304,อำเภอกันทรลักษ์,0,-,0,-,"91,975","91,817","183,792","51,639"
6412,33,จังหวัดศรีสะเกษ,3305,อำเภอขุขันธ์,0,-,0,-,"72,298","73,121","145,419","35,679"
6412,33,จังหวัดศรีสะเกษ,3306,อำเภอไพรบึง,0,-,0,-,"18,117","18,387","36,504","9,148"
6412,33,จังหวัดศรีสะเกษ,3307,อำเภอปรางค์กู่,0,-,0,-,"31,646","31,876","63,522","15,263"
6412,33,จังหวัดศรีสะเกษ,3308,อำเภอขุนหาญ,0,-,0,-,"34,275","34,737","69,012","18,260"
6412,33,จังหวัดศรีสะเกษ,3309,อำเภอราษีไศล,0,-,0,-,"37,859","38,058","75,917","20,272"
6412,33,จังหวัดศรีสะเกษ,3310,อำเภออุทุมพรพิสัย,0,-,0,-,"50,840","51,473","102,313","26,546"
6412,33,จังหวัดศรีสะเกษ,3311,อำเภอบึงบูรพ์,0,-,0,-,"2,180","2,178","4,358","1,085"
6412,33,จังหวัดศรีสะเกษ,3312,อำเภอห้วยทับทัน,0,-,0,-,"19,501","19,427","38,928","9,033"
6412,33,จังหวัดศรีสะเกษ,3313,อำเภอโนนคูณ,0,-,0,-,"19,872","19,613","39,485","11,220"
6412,33,จังหวัดศรีสะเกษ,3314,อำเภอศรีรัตนะ,0,-,0,-,"24,141","24,399","48,540","11,607"
6412,33,จังหวัดศรีสะเกษ,3315,อำเภอน้ำเกลี้ยง,0,-,0,-,"22,456","21,936","44,392","11,333"
6412,33,จังหวัดศรีสะเกษ,3316,อำเภอวังหิน,0,-,0,-,"20,264","19,984","40,248","9,587"
6412,33,จังหวัดศรีสะเกษ,3317,อำเภอภูสิงห์,0,-,0,-,"27,561","27,218","54,779","16,020"
6412,33,จังหวัดศรีสะเกษ,3318,อำเภอเมืองจันทร์,0,-,0,-,"9,010","8,802","17,812","4,434"
6412,33,จังหวัดศรีสะเกษ,3319,อำเภอเบญจลักษ์,0,-,0,-,"18,194","17,831","36,025","9,323"
6412,33,จังหวัดศรีสะเกษ,3320,อำเภอพยุห์,0,-,0,-,"15,394","15,786","31,180","8,302"
6412,33,จังหวัดศรีสะเกษ,3321,อำเภอโพธิ์ศรีสุวรรณ,0,-,0,-,"11,902","11,806","23,708","5,698"
6412,33,จังหวัดศรีสะเกษ,3322,อำเภอศิลาลาด,0,-,0,-,"9,927","9,807","19,734","5,400"
6412,33,จังหวัดศรีสะเกษ,3381,ท้องถิ่นเทศบาลตำบลบุสูง,0,-,0,-,"5,196","5,092","10,288","2,799"
6412,33,จังหวัดศรีสะเกษ,3382,ท้องถิ่นเทศบาลตำบลกันทรอม,0,-,0,-,"4,590","4,433","9,023","2,278"
6412,33,จังหวัดศรีสะเกษ,3383,ท้องถิ่นเทศบาลตำบลกระหวัน,0,-,0,-,"4,342","4,488","8,830","2,211"
6412,33,จังหวัดศรีสะเกษ,3384,ท้องถิ่นเทศบาลตำบลน้ำคำ,0,-,0,-,"5,168","5,342","10,510","3,066"
6412,33,จังหวัดศรีสะเกษ,3385,ท้องถิ่นเทศบาลตำบลโพธิ์กระสังข์,0,-,0,-,"4,613","4,581","9,194","2,071"
6412,33,จังหวัดศรีสะเกษ,3386,ท้องถิ่นเทศบาลตำบลพยุห์,0,-,0,-,"1,948","1,974","3,922","1,437"
6412,33,จังหวัดศรีสะเกษ,3387,ท้องถิ่นเทศบาลตำบลศรีรัตนะ,0,-,0,-,"2,313","2,370","4,683","1,467"
6412,33,จังหวัดศรีสะเกษ,3388,ท้องถิ่นเทศบาลตำบลห้วยทับทัน,0,-,0,-,"1,680","1,634","3,314","1,067"
6412,33,จังหวัดศรีสะเกษ,3389,ท้องถิ่นเทศบาลตำบลบึงบูรพ์,0,-,0,-,"2,983","3,133","6,116","1,838"
6412,33,จังหวัดศรีสะเกษ,3390,ท้องถิ่นเทศบาลตำบลกำแพง,0,-,0,-,"1,262","1,374","2,636","1,333"
6412,33,จังหวัดศรีสะเกษ,3391,ท้องถิ่นเทศบาลตำบลเมืองคง,0,-,0,-,"1,920","2,025","3,945","2,122"
6412,33,จังหวัดศรีสะเกษ,3392,ท้องถิ่นเทศบาลตำบลขุนหาญ,0,-,0,-,"5,366","5,482","10,848","3,784"
6412,33,จังหวัดศรีสะเกษ,3393,ท้องถิ่นเทศบาลตำบลปรางค์กู่,0,-,0,-,"1,332","1,391","2,723","1,251"
